x,y,spot,n
56,57,.,0
57,57,.,0
58,57,L,0
59,57,L,0
60,57,.,0
61,57,L,0
62,57,L,0
63,57,L,0
64,57,L,0
65,57,L,0
66,57,L,0
67,57,L,0
68,57,.,0
69,57,L,0
70,57,L,0
71,57,L,0
72,57,L,0
73,57,L,0
74,57,.,0
75,57,L,0
76,57,L,0
77,57,L,0
78,57,L,0
79,57,.,0
80,57,L,0
81,57,L,0
82,57,L,0
83,57,L,0
84,57,L,0
85,57,L,0
86,57,L,0
87,57,L,0
88,57,L,0
89,57,L,0
90,57,L,0
0,58,.,0
1,58,.,0
2,58,.,0
3,58,L,0
4,58,L,0
5,58,.,0
6,58,.,0
7,58,.,0
8,58,.,0
9,58,.,0
10,58,.,0
11,58,.,0
12,58,.,0
13,58,L,0
14,58,.,0
15,58,.,0
16,58,L,0
17,58,.,0
18,58,.,0
19,58,.,0
20,58,.,0
21,58,.,0
22,58,.,0
23,58,L,0
24,58,.,0
25,58,L,0
26,58,L,0
27,58,.,0
28,58,.,0
29,58,.,0
30,58,.,0
31,58,.,0
32,58,L,0
33,58,.,0
34,58,.,0
35,58,.,0
36,58,.,0
37,58,.,0
38,58,.,0
39,58,.,0
40,58,.,0
41,58,L,0
42,58,.,0
43,58,L,0
44,58,.,0
45,58,L,0
46,58,.,0
47,58,L,0
48,58,.,0
49,58,L,0
50,58,.,0
51,58,L,0
52,58,.,0
53,58,.,0
54,58,.,0
55,58,.,0
56,58,L,0
57,58,.,0
58,58,L,0
59,58,.,0
60,58,.,0
61,58,.,0
62,58,L,0
63,58,.,0
64,58,.,0
65,58,.,0
66,58,.,0
67,58,.,0
68,58,.,0
69,58,L,0
70,58,L,0
71,58,.,0
72,58,.,0
73,58,.,0
74,58,.,0
75,58,.,0
76,58,.,0
77,58,.,0
78,58,L,0
79,58,.,0
80,58,.,0
81,58,L,0
82,58,.,0
83,58,.,0
84,58,L,0
85,58,L,0
86,58,.,0
87,58,L,0
88,58,.,0
89,58,.,0
90,58,.,0
0,59,L,0
1,59,L,0
2,59,L,0
3,59,L,0
4,59,L,0
5,59,L,0
6,59,L,0
7,59,L,0
8,59,L,0
9,59,L,0
10,59,L,0
11,59,L,0
12,59,L,0
13,59,L,0
14,59,L,0
15,59,L,0
16,59,L,0
17,59,.,0
18,59,L,0
19,59,L,0
20,59,L,0
21,59,L,0
22,59,.,0
23,59,L,0
24,59,L,0
25,59,L,0
26,59,L,0
27,59,L,0
28,59,.,0
29,59,L,0
30,59,L,0
31,59,L,0
32,59,L,0
33,59,L,0
34,59,.,0
35,59,L,0
36,59,L,0
37,59,L,0
38,59,L,0
39,59,L,0
40,59,L,0
41,59,L,0
42,59,L,0
43,59,L,0
44,59,L,0
45,59,L,0
46,59,L,0
47,59,L,0
48,59,L,0
49,59,L,0
50,59,.,0
51,59,L,0
52,59,L,0
53,59,L,0
54,59,L,0
55,59,L,0
56,59,L,0
57,59,L,0
58,59,L,0
59,59,L,0
60,59,L,0
61,59,L,0
62,59,L,0
63,59,L,0
64,59,L,0
65,59,L,0
66,59,L,0
67,59,L,0
68,59,L,0
69,59,L,0
70,59,L,0
71,59,L,0
72,59,L,0
73,59,L,0
74,59,.,0
75,59,L,0
76,59,L,0
77,59,L,0
78,59,L,0
79,59,.,0
80,59,L,0
81,59,L,0
82,59,L,0
83,59,L,0
84,59,L,0
85,59,L,0
86,59,L,0
87,59,L,0
88,59,L,0
89,59,L,0
90,59,L,0
0,60,L,0
1,60,L,0
2,60,L,0
3,60,L,0
4,60,L,0
5,60,L,0
6,60,L,0
7,60,L,0
8,60,L,0
9,60,L,0
10,60,L,0
11,60,L,0
12,60,L,0
13,60,L,0
14,60,L,0
15,60,L,0
16,60,L,0
17,60,L,0
18,60,L,0
19,60,L,0
20,60,L,0
21,60,L,0
22,60,L,0
23,60,L,0
24,60,L,0
25,60,L,0
26,60,L,0
27,60,L,0
28,60,L,0
29,60,L,0
30,60,L,0
31,60,L,0
32,60,L,0
33,60,L,0
34,60,.,0
35,60,L,0
36,60,L,0
37,60,L,0
38,60,L,0
39,60,L,0
40,60,L,0
41,60,L,0
42,60,L,0
43,60,L,0
44,60,L,0
45,60,L,0
46,60,L,0
47,60,L,0
48,60,L,0
49,60,L,0
50,60,.,0
51,60,L,0
52,60,L,0
53,60,L,0
54,60,.,0
55,60,L,0
56,60,L,0
57,60,L,0
58,60,L,0
59,60,L,0
60,60,.,0
61,60,L,0
62,60,L,0
63,60,L,0
64,60,L,0
65,60,L,0
66,60,L,0
67,60,L,0
68,60,.,0
69,60,L,0
70,60,L,0
71,60,L,0
72,60,L,0
73,60,L,0
74,60,L,0
75,60,L,0
76,60,L,0
77,60,L,0
78,60,L,0
79,60,.,0
80,60,L,0
81,60,L,0
82,60,L,0
83,60,L,0
84,60,L,0
85,60,L,0
86,60,L,0
87,60,L,0
88,60,L,0
89,60,L,0
90,60,L,0
0,61,L,0
1,61,L,0
2,61,L,0
3,61,L,0
4,61,L,0
5,61,L,0
6,61,L,0
7,61,L,0
8,61,L,0
9,61,.,0
10,61,L,0
11,61,L,0
12,61,L,0
13,61,L,0
14,61,L,0
15,61,L,0
16,61,L,0
17,61,.,0
18,61,.,0
19,61,L,0
20,61,L,0
21,61,L,0
22,61,L,0
23,61,L,0
24,61,L,0
25,61,L,0
26,61,L,0
27,61,L,0
28,61,.,0
29,61,L,0
30,61,L,0
31,61,L,0
32,61,L,0
33,61,L,0
34,61,L,0
35,61,L,0
36,61,L,0
37,61,L,0
38,61,L,0
39,61,L,0
40,61,L,0
41,61,.,0
42,61,L,0
43,61,L,0
44,61,L,0
45,61,L,0
46,61,L,0
47,61,L,0
48,61,L,0
49,61,L,0
50,61,.,0
51,61,L,0
52,61,L,0
53,61,L,0
54,61,L,0
55,61,L,0
56,61,L,0
57,61,L,0
58,61,L,0
59,61,L,0
60,61,.,0
61,61,L,0
62,61,L,0
63,61,L,0
64,61,.,0
65,61,L,0
66,61,L,0
67,61,L,0
68,61,L,0
69,61,L,0
70,61,L,0
71,61,L,0
72,61,L,0
73,61,L,0
74,61,.,0
75,61,L,0
76,61,L,0
77,61,L,0
78,61,L,0
79,61,.,0
80,61,L,0
81,61,L,0
82,61,L,0
83,61,L,0
84,61,L,0
85,61,L,0
86,61,L,0
87,61,L,0
88,61,L,0
89,61,L,0
90,61,L,0
0,62,L,0
1,62,L,0
2,62,L,0
3,62,L,0
4,62,L,0
5,62,L,0
6,62,L,0
7,62,L,0
8,62,L,0
9,62,.,0
10,62,L,0
11,62,L,0
12,62,L,0
13,62,L,0
14,62,L,0
15,62,L,0
16,62,L,0
17,62,.,0
18,62,L,0
19,62,L,0
20,62,L,0
21,62,L,0
22,62,L,0
23,62,L,0
24,62,L,0
25,62,L,0
26,62,L,0
27,62,.,0
28,62,L,0
29,62,L,0
30,62,L,0
31,62,L,0
32,62,L,0
33,62,L,0
34,62,L,0
35,62,L,0
36,62,L,0
37,62,L,0
38,62,L,0
39,62,L,0
40,62,L,0
41,62,.,0
42,62,L,0
43,62,L,0
44,62,L,0
45,62,L,0
46,62,L,0
47,62,L,0
48,62,L,0
49,62,L,0
50,62,L,0
51,62,L,0
52,62,L,0
53,62,L,0
54,62,L,0
55,62,L,0
56,62,L,0
57,62,L,0
58,62,L,0
59,62,L,0
60,62,L,0
61,62,L,0
62,62,L,0
63,62,L,0
64,62,L,0
65,62,L,0
66,62,L,0
67,62,L,0
68,62,.,0
69,62,L,0
70,62,L,0
71,62,L,0
72,62,L,0
73,62,L,0
74,62,.,0
75,62,L,0
76,62,L,0
77,62,L,0
78,62,L,0
79,62,.,0
80,62,L,0
81,62,L,0
82,62,L,0
83,62,L,0
84,62,L,0
85,62,L,0
86,62,L,0
87,62,L,0
88,62,L,0
89,62,L,0
90,62,L,0
0,63,L,0
1,63,L,0
2,63,L,0
3,63,L,0
4,63,L,0
5,63,L,0
6,63,L,0
7,63,L,0
8,63,L,0
9,63,L,0
10,63,L,0
11,63,L,0
12,63,L,0
13,63,L,0
14,63,L,0
15,63,L,0
16,63,L,0
17,63,L,0
18,63,L,0
19,63,L,0
20,63,L,0
21,63,L,0
22,63,L,0
23,63,L,0
24,63,L,0
25,63,L,0
26,63,L,0
27,63,L,0
28,63,L,0
29,63,L,0
30,63,L,0
31,63,L,0
32,63,L,0
33,63,L,0
34,63,.,0
35,63,L,0
36,63,L,0
37,63,L,0
38,63,L,0
39,63,L,0
40,63,L,0
41,63,.,0
42,63,L,0
43,63,L,0
44,63,L,0
45,63,L,0
46,63,L,0
47,63,L,0
48,63,L,0
49,63,L,0
50,63,.,0
51,63,L,0
52,63,L,0
53,63,L,0
54,63,L,0
55,63,L,0
56,63,L,0
57,63,L,0
58,63,L,0
59,63,L,0
60,63,L,0
61,63,L,0
62,63,L,0
63,63,L,0
64,63,L,0
65,63,L,0
66,63,.,0
67,63,L,0
68,63,.,0
69,63,L,0
70,63,L,0
71,63,L,0
72,63,L,0
73,63,L,0
74,63,.,0
75,63,L,0
76,63,L,0
77,63,L,0
78,63,L,0
79,63,.,0
80,63,L,0
81,63,L,0
82,63,L,0
83,63,L,0
84,63,L,0
85,63,L,0
86,63,L,0
87,63,L,0
88,63,L,0
89,63,L,0
90,63,L,0
0,64,L,0
1,64,L,0
2,64,.,0
3,64,.,0
4,64,.,0
5,64,.,0
6,64,.,0
7,64,.,0
8,64,.,0
9,64,L,0
10,64,.,0
11,64,.,0
12,64,.,0
13,64,L,0
14,64,L,0
15,64,L,0
16,64,.,0
17,64,.,0
18,64,.,0
19,64,.,0
20,64,.,0
21,64,L,0
22,64,.,0
23,64,.,0
24,64,.,0
25,64,L,0
26,64,.,0
27,64,.,0
28,64,.,0
29,64,.,0
30,64,.,0
31,64,.,0
32,64,.,0
33,64,.,0
34,64,L,0
35,64,.,0
36,64,.,0
37,64,.,0
38,64,L,0
39,64,L,0
40,64,.,0
41,64,.,0
42,64,.,0
43,64,.,0
44,64,L,0
45,64,.,0
46,64,.,0
47,64,.,0
48,64,.,0
49,64,L,0
50,64,.,0
51,64,L,0
52,64,.,0
53,64,.,0
54,64,.,0
55,64,L,0
56,64,.,0
57,64,.,0
58,64,L,0
59,64,L,0
60,64,.,0
61,64,L,0
62,64,L,0
63,64,.,0
64,64,.,0
65,64,.,0
66,64,L,0
67,64,L,0
68,64,.,0
69,64,L,0
70,64,.,0
71,64,L,0
72,64,L,0
73,64,.,0
74,64,.,0
75,64,.,0
76,64,L,0
77,64,.,0
78,64,.,0
79,64,.,0
80,64,.,0
81,64,.,0
82,64,.,0
83,64,L,0
84,64,L,0
85,64,L,0
86,64,.,0
87,64,L,0
88,64,L,0
89,64,L,0
90,64,.,0
0,65,L,0
1,65,L,0
2,65,L,0
3,65,L,0
4,65,.,0
5,65,L,0
6,65,.,0
7,65,L,0
8,65,L,0
9,65,.,0
10,65,L,0
11,65,L,0
12,65,L,0
13,65,L,0
14,65,L,0
15,65,L,0
16,65,L,0
17,65,.,0
18,65,L,0
19,65,L,0
20,65,L,0
21,65,L,0
22,65,.,0
23,65,L,0
24,65,L,0
25,65,L,0
26,65,L,0
27,65,L,0
28,65,L,0
29,65,L,0
30,65,L,0
31,65,L,0
32,65,.,0
33,65,L,0
34,65,.,0
35,65,L,0
36,65,L,0
37,65,L,0
38,65,L,0
39,65,L,0
40,65,L,0
41,65,L,0
42,65,L,0
43,65,L,0
44,65,L,0
45,65,L,0
46,65,L,0
47,65,L,0
48,65,L,0
49,65,L,0
50,65,.,0
51,65,L,0
52,65,L,0
53,65,L,0
54,65,L,0
55,65,.,0
56,65,L,0
57,65,L,0
58,65,L,0
59,65,L,0
60,65,.,0
61,65,L,0
62,65,L,0
63,65,L,0
64,65,L,0
65,65,L,0
66,65,L,0
67,65,L,0
68,65,.,0
69,65,L,0
70,65,L,0
71,65,L,0
72,65,L,0
73,65,L,0
74,65,.,0
75,65,L,0
76,65,L,0
77,65,L,0
78,65,.,0
79,65,.,0
80,65,L,0
81,65,L,0
82,65,L,0
83,65,L,0
84,65,L,0
85,65,L,0
86,65,L,0
87,65,.,0
88,65,L,0
89,65,L,0
90,65,L,0
0,66,L,0
1,66,L,0
2,66,L,0
3,66,L,0
4,66,L,0
5,66,L,0
6,66,L,0
7,66,L,0
8,66,L,0
9,66,.,0
10,66,L,0
11,66,L,0
12,66,L,0
13,66,L,0
14,66,L,0
15,66,L,0
16,66,L,0
17,66,.,0
18,66,L,0
19,66,L,0
20,66,L,0
21,66,L,0
22,66,.,0
23,66,L,0
24,66,L,0
25,66,L,0
26,66,L,0
27,66,L,0
28,66,.,0
29,66,L,0
30,66,L,0
31,66,L,0
32,66,L,0
33,66,L,0
34,66,.,0
35,66,L,0
36,66,L,0
37,66,L,0
38,66,L,0
39,66,L,0
40,66,L,0
41,66,.,0
42,66,L,0
43,66,L,0
44,66,L,0
45,66,L,0
46,66,L,0
47,66,L,0
48,66,.,0
49,66,L,0
50,66,.,0
51,66,L,0
52,66,.,0
53,66,L,0
54,66,L,0
55,66,L,0
56,66,L,0
57,66,L,0
58,66,L,0
59,66,L,0
60,66,L,0
61,66,L,0
62,66,L,0
63,66,.,0
64,66,L,0
65,66,L,0
66,66,L,0
67,66,L,0
68,66,L,0
69,66,L,0
70,66,.,0
71,66,L,0
72,66,L,0
73,66,L,0
74,66,.,0
75,66,L,0
76,66,L,0
77,66,L,0
78,66,L,0
79,66,L,0
80,66,L,0
81,66,L,0
82,66,L,0
83,66,L,0
84,66,L,0
85,66,L,0
86,66,L,0
87,66,L,0
88,66,L,0
89,66,L,0
90,66,L,0
0,67,L,0
1,67,L,0
2,67,L,0
3,67,L,0
4,67,L,0
5,67,L,0
6,67,L,0
7,67,L,0
8,67,L,0
9,67,.,0
10,67,L,0
11,67,L,0
12,67,L,0
13,67,L,0
14,67,L,0
15,67,L,0
16,67,L,0
17,67,.,0
18,67,L,0
19,67,L,0
20,67,L,0
21,67,L,0
22,67,.,0
23,67,L,0
24,67,L,0
25,67,L,0
26,67,L,0
27,67,L,0
28,67,.,0
29,67,L,0
30,67,L,0
31,67,L,0
32,67,L,0
33,67,L,0
34,67,.,0
35,67,L,0
36,67,L,0
37,67,L,0
38,67,L,0
39,67,L,0
40,67,L,0
41,67,.,0
42,67,L,0
43,67,L,0
44,67,L,0
45,67,L,0
46,67,L,0
47,67,L,0
48,67,L,0
49,67,L,0
50,67,.,0
51,67,L,0
52,67,L,0
53,67,L,0
54,67,L,0
55,67,L,0
56,67,.,0
57,67,L,0
58,67,L,0
59,67,L,0
60,67,.,0
61,67,L,0
62,67,L,0
63,67,L,0
64,67,L,0
65,67,L,0
66,67,L,0
67,67,L,0
68,67,L,0
69,67,L,0
70,67,L,0
71,67,L,0
72,67,L,0
73,67,L,0
74,67,.,0
75,67,L,0
76,67,L,0
77,67,L,0
78,67,L,0
79,67,.,0
80,67,L,0
81,67,L,0
82,67,L,0
83,67,L,0
84,67,L,0
85,67,L,0
86,67,L,0
87,67,L,0
88,67,L,0
89,67,L,0
90,67,L,0
0,68,L,0
1,68,L,0
2,68,L,0
3,68,L,0
4,68,L,0
5,68,L,0
6,68,L,0
7,68,L,0
8,68,L,0
9,68,.,0
10,68,L,0
11,68,L,0
12,68,L,0
13,68,L,0
14,68,L,0
15,68,L,0
16,68,L,0
17,68,.,0
18,68,L,0
19,68,L,0
20,68,L,0
21,68,L,0
22,68,.,0
23,68,L,0
24,68,L,0
25,68,L,0
26,68,.,0
27,68,L,0
28,68,.,0
29,68,L,0
30,68,L,0
31,68,L,0
32,68,L,0
33,68,L,0
34,68,L,0
35,68,L,0
36,68,L,0
37,68,L,0
38,68,L,0
39,68,L,0
40,68,L,0
41,68,.,0
42,68,L,0
43,68,L,0
44,68,L,0
45,68,L,0
46,68,L,0
47,68,L,0
48,68,L,0
49,68,L,0
50,68,L,0
51,68,L,0
52,68,L,0
53,68,L,0
54,68,L,0
55,68,L,0
56,68,L,0
57,68,L,0
58,68,L,0
59,68,L,0
60,68,.,0
61,68,L,0
62,68,L,0
63,68,L,0
64,68,L,0
65,68,L,0
66,68,L,0
67,68,L,0
68,68,L,0
69,68,L,0
70,68,L,0
71,68,L,0
72,68,L,0
73,68,L,0
74,68,.,0
75,68,L,0
76,68,L,0
77,68,L,0
78,68,L,0
79,68,.,0
80,68,L,0
81,68,L,0
82,68,L,0
83,68,L,0
84,68,L,0
85,68,L,0
86,68,L,0
87,68,L,0
88,68,L,0
89,68,L,0
90,68,L,0
0,69,L,0
1,69,L,0
2,69,L,0
3,69,L,0
4,69,L,0
5,69,L,0
6,69,L,0
7,69,L,0
8,69,L,0
9,69,.,0
10,69,L,0
11,69,L,0
12,69,L,0
13,69,L,0
14,69,L,0
15,69,L,0
16,69,L,0
17,69,L,0
18,69,L,0
19,69,L,0
20,69,.,0
21,69,L,0
22,69,.,0
23,69,L,0
24,69,L,0
25,69,L,0
26,69,L,0
27,69,L,0
28,69,.,0
29,69,.,0
30,69,L,0
31,69,L,0
32,69,L,0
33,69,L,0
34,69,.,0
35,69,L,0
36,69,L,0
37,69,L,0
38,69,L,0
39,69,L,0
40,69,L,0
41,69,.,0
42,69,L,0
43,69,L,0
44,69,L,0
45,69,L,0
46,69,L,0
47,69,L,0
48,69,L,0
49,69,.,0
50,69,.,0
51,69,L,0
52,69,L,0
53,69,L,0
54,69,L,0
55,69,L,0
56,69,L,0
57,69,.,0
58,69,L,0
59,69,L,0
60,69,L,0
61,69,L,0
62,69,L,0
63,69,L,0
64,69,L,0
65,69,L,0
66,69,L,0
67,69,L,0
68,69,.,0
69,69,L,0
70,69,L,0
71,69,L,0
72,69,L,0
73,69,L,0
74,69,L,0
75,69,L,0
76,69,L,0
77,69,L,0
78,69,L,0
79,69,.,0
80,69,L,0
81,69,L,0
82,69,L,0
83,69,L,0
84,69,L,0
85,69,L,0
86,69,L,0
87,69,L,0
88,69,L,0
89,69,L,0
90,69,L,0
0,70,L,0
1,70,.,0
2,70,.,0
3,70,L,0
4,70,.,0
5,70,L,0
6,70,L,0
7,70,L,0
8,70,L,0
9,70,.,0
10,70,L,0
11,70,L,0
12,70,L,0
13,70,.,0
14,70,.,0
15,70,L,0
16,70,.,0
17,70,.,0
18,70,.,0
19,70,L,0
20,70,L,0
21,70,L,0
22,70,.,0
23,70,L,0
24,70,L,0
25,70,.,0
26,70,L,0
27,70,L,0
28,70,L,0
29,70,.,0
30,70,.,0
31,70,.,0
32,70,L,0
33,70,.,0
34,70,L,0
35,70,.,0
36,70,.,0
37,70,.,0
38,70,.,0
39,70,.,0
40,70,.,0
41,70,.,0
42,70,L,0
43,70,.,0
44,70,L,0
45,70,.,0
46,70,.,0
47,70,.,0
48,70,.,0
49,70,.,0
50,70,L,0
51,70,.,0
52,70,.,0
53,70,.,0
54,70,L,0
55,70,L,0
56,70,.,0
57,70,L,0
58,70,L,0
59,70,.,0
60,70,.,0
61,70,L,0
62,70,.,0
63,70,L,0
64,70,L,0
65,70,.,0
66,70,.,0
67,70,L,0
68,70,L,0
69,70,.,0
70,70,.,0
71,70,.,0
72,70,.,0
73,70,L,0
74,70,.,0
75,70,.,0
76,70,.,0
77,70,.,0
78,70,.,0
79,70,.,0
80,70,L,0
81,70,L,0
82,70,L,0
83,70,L,0
84,70,.,0
85,70,.,0
86,70,.,0
87,70,.,0
88,70,.,0
89,70,.,0
90,70,.,0
0,71,L,0
1,71,.,0
2,71,.,0
3,71,L,0
4,71,L,0
5,71,L,0
6,71,L,0
7,71,L,0
8,71,.,0
9,71,L,0
10,71,L,0
11,71,L,0
12,71,L,0
13,71,L,0
14,71,L,0
15,71,L,0
16,71,L,0
17,71,.,0
18,71,L,0
19,71,.,0
20,71,L,0
21,71,L,0
22,71,L,0
23,71,L,0
24,71,L,0
25,71,.,0
26,71,L,0
27,71,L,0
28,71,.,0
29,71,L,0
30,71,L,0
31,71,L,0
32,71,L,0
33,71,L,0
34,71,.,0
35,71,L,0
36,71,L,0
37,71,L,0
38,71,L,0
39,71,L,0
40,71,L,0
41,71,.,0
42,71,L,0
43,71,L,0
44,71,L,0
45,71,L,0
46,71,L,0
47,71,L,0
48,71,L,0
49,71,L,0
50,71,.,0
51,71,.,0
52,71,L,0
53,71,L,0
54,71,L,0
55,71,L,0
56,71,L,0
57,71,L,0
58,71,L,0
59,71,L,0
60,71,L,0
61,71,L,0
62,71,L,0
63,71,L,0
64,71,L,0
65,71,.,0
66,71,L,0
67,71,L,0
68,71,.,0
69,71,L,0
70,71,L,0
71,71,L,0
72,71,L,0
73,71,L,0
74,71,.,0
75,71,L,0
76,71,L,0
77,71,L,0
78,71,L,0
79,71,L,0
80,71,L,0
81,71,L,0
82,71,L,0
83,71,.,0
84,71,.,0
85,71,L,0
86,71,L,0
87,71,L,0
88,71,L,0
89,71,L,0
90,71,L,0
0,72,L,0
1,72,L,0
2,72,L,0
3,72,L,0
4,72,L,0
5,72,L,0
6,72,L,0
7,72,L,0
8,72,L,0
9,72,.,0
10,72,L,0
11,72,L,0
12,72,L,0
13,72,L,0
14,72,L,0
15,72,L,0
16,72,L,0
17,72,L,0
18,72,L,0
19,72,L,0
20,72,L,0
21,72,L,0
22,72,L,0
23,72,L,0
24,72,L,0
25,72,L,0
26,72,L,0
27,72,L,0
28,72,.,0
29,72,L,0
30,72,L,0
31,72,L,0
32,72,L,0
33,72,.,0
34,72,L,0
35,72,L,0
36,72,L,0
37,72,L,0
38,72,L,0
39,72,L,0
40,72,L,0
41,72,.,0
42,72,L,0
43,72,L,0
44,72,L,0
45,72,L,0
46,72,L,0
47,72,L,0
48,72,L,0
49,72,L,0
50,72,L,0
51,72,L,0
52,72,L,0
53,72,L,0
54,72,L,0
55,72,L,0
56,72,L,0
57,72,L,0
58,72,L,0
59,72,L,0
60,72,L,0
61,72,L,0
62,72,L,0
63,72,L,0
64,72,L,0
65,72,L,0
66,72,L,0
67,72,L,0
68,72,.,0
69,72,L,0
70,72,L,0
71,72,L,0
72,72,L,0
73,72,L,0
74,72,L,0
75,72,L,0
76,72,L,0
77,72,L,0
78,72,L,0
79,72,.,0
80,72,L,0
81,72,L,0
82,72,L,0
83,72,L,0
84,72,L,0
85,72,L,0
86,72,L,0
87,72,L,0
88,72,L,0
89,72,L,0
90,72,L,0
0,73,L,0
1,73,L,0
2,73,L,0
3,73,L,0
4,73,L,0
5,73,L,0
6,73,L,0
7,73,L,0
8,73,L,0
9,73,.,0
10,73,L,0
11,73,.,0
12,73,L,0
13,73,L,0
14,73,L,0
15,73,L,0
16,73,L,0
17,73,.,0
18,73,L,0
19,73,L,0
20,73,L,0
21,73,L,0
22,73,L,0
23,73,L,0
24,73,L,0
25,73,L,0
26,73,L,0
27,73,L,0
28,73,.,0
29,73,L,0
30,73,L,0
31,73,L,0
32,73,L,0
33,73,L,0
34,73,.,0
35,73,L,0
36,73,L,0
37,73,L,0
38,73,L,0
39,73,L,0
40,73,L,0
41,73,.,0
42,73,L,0
43,73,L,0
44,73,L,0
45,73,L,0
46,73,L,0
47,73,L,0
48,73,L,0
49,73,L,0
50,73,L,0
51,73,L,0
52,73,L,0
53,73,L,0
54,73,L,0
55,73,L,0
56,73,L,0
57,73,L,0
58,73,L,0
59,73,L,0
60,73,L,0
61,73,L,0
62,73,L,0
63,73,L,0
64,73,L,0
65,73,L,0
66,73,L,0
67,73,L,0
68,73,.,0
69,73,L,0
70,73,L,0
71,73,L,0
72,73,.,0
73,73,L,0
74,73,.,0
75,73,L,0
76,73,L,0
77,73,.,0
78,73,L,0
79,73,.,0
80,73,L,0
81,73,L,0
82,73,L,0
83,73,L,0
84,73,L,0
85,73,L,0
86,73,L,0
87,73,L,0
88,73,L,0
89,73,L,0
90,73,L,0
0,74,L,0
1,74,L,0
2,74,L,0
3,74,L,0
4,74,L,0
5,74,L,0
6,74,L,0
7,74,L,0
8,74,L,0
9,74,.,0
10,74,L,0
11,74,L,0
12,74,L,0
13,74,L,0
14,74,L,0
15,74,L,0
16,74,L,0
17,74,.,0
18,74,L,0
19,74,L,0
20,74,L,0
21,74,L,0
22,74,.,0
23,74,L,0
24,74,L,0
25,74,L,0
26,74,L,0
27,74,L,0
28,74,.,0
29,74,L,0
30,74,L,0
31,74,L,0
32,74,L,0
33,74,L,0
34,74,L,0
35,74,L,0
36,74,L,0
37,74,L,0
38,74,L,0
39,74,L,0
40,74,L,0
41,74,.,0
42,74,L,0
43,74,L,0
44,74,L,0
45,74,L,0
46,74,L,0
47,74,L,0
48,74,L,0
49,74,L,0
50,74,.,0
51,74,L,0
52,74,L,0
53,74,L,0
54,74,L,0
55,74,L,0
56,74,L,0
57,74,L,0
58,74,L,0
59,74,L,0
60,74,.,0
61,74,L,0
62,74,L,0
63,74,L,0
64,74,L,0
65,74,L,0
66,74,L,0
67,74,L,0
68,74,L,0
69,74,L,0
70,74,L,0
71,74,L,0
72,74,L,0
73,74,L,0
74,74,L,0
75,74,L,0
76,74,L,0
77,74,L,0
78,74,L,0
79,74,.,0
80,74,L,0
81,74,L,0
82,74,L,0
83,74,L,0
84,74,L,0
85,74,L,0
86,74,L,0
87,74,L,0
88,74,L,0
89,74,L,0
90,74,.,0
0,75,L,0
1,75,L,0
2,75,L,0
3,75,L,0
4,75,L,0
5,75,L,0
6,75,L,0
7,75,L,0
8,75,L,0
9,75,.,0
10,75,L,0
11,75,L,0
12,75,L,0
13,75,L,0
14,75,L,0
15,75,L,0
16,75,L,0
17,75,L,0
18,75,L,0
19,75,L,0
20,75,L,0
21,75,L,0
22,75,L,0
23,75,L,0
24,75,L,0
25,75,L,0
26,75,L,0
27,75,L,0
28,75,.,0
29,75,L,0
30,75,L,0
31,75,L,0
32,75,L,0
33,75,.,0
34,75,L,0
35,75,L,0
36,75,L,0
37,75,.,0
38,75,L,0
39,75,L,0
40,75,L,0
41,75,.,0
42,75,L,0
43,75,L,0
44,75,L,0
45,75,L,0
46,75,L,0
47,75,L,0
48,75,L,0
49,75,L,0
50,75,.,0
51,75,L,0
52,75,L,0
53,75,L,0
54,75,L,0
55,75,L,0
56,75,L,0
57,75,L,0
58,75,L,0
59,75,L,0
60,75,L,0
61,75,L,0
62,75,L,0
63,75,L,0
64,75,L,0
65,75,L,0
66,75,L,0
67,75,L,0
68,75,.,0
69,75,L,0
70,75,L,0
71,75,L,0
72,75,L,0
73,75,L,0
74,75,.,0
75,75,.,0
76,75,L,0
77,75,L,0
78,75,L,0
79,75,.,0
80,75,L,0
81,75,L,0
82,75,L,0
83,75,L,0
84,75,L,0
85,75,L,0
86,75,L,0
87,75,L,0
88,75,L,0
89,75,L,0
90,75,L,0
0,76,L,0
1,76,L,0
2,76,L,0
3,76,L,0
4,76,L,0
5,76,L,0
6,76,L,0
7,76,L,0
8,76,L,0
9,76,.,0
10,76,L,0
11,76,L,0
12,76,L,0
13,76,L,0
14,76,L,0
15,76,L,0
16,76,.,0
17,76,.,0
18,76,L,0
19,76,L,0
20,76,L,0
21,76,L,0
22,76,.,0
23,76,L,0
24,76,L,0
25,76,L,0
26,76,L,0
27,76,L,0
28,76,.,0
29,76,L,0
30,76,L,0
31,76,L,0
32,76,L,0
33,76,L,0
34,76,.,0
35,76,L,0
36,76,L,0
37,76,L,0
38,76,L,0
39,76,.,0
40,76,L,0
41,76,.,0
42,76,L,0
43,76,L,0
44,76,L,0
45,76,L,0
46,76,L,0
47,76,L,0
48,76,L,0
49,76,L,0
50,76,.,0
51,76,L,0
52,76,L,0
53,76,L,0
54,76,L,0
55,76,L,0
56,76,L,0
57,76,L,0
58,76,L,0
59,76,L,0
60,76,.,0
61,76,L,0
62,76,L,0
63,76,L,0
64,76,L,0
65,76,L,0
66,76,L,0
67,76,L,0
68,76,L,0
69,76,L,0
70,76,L,0
71,76,L,0
72,76,L,0
73,76,L,0
74,76,.,0
